name,page_number,reference,is_bold,volume
Celsus (Cornelius),23,,true,vol_1
Celsus (Cornelius),27,,true,vol_1
Celsus (Cornelius),29,,true,vol_1
Celsus (Cornelius),30,,true,vol_1
Censorinus,68,,false,vol_1
Censorinus,203,,false,vol_1
Censorinus,479,,true,vol_1
Censorinus,565,,true,vol_1
Censorinus,582,,true,vol_1
Cerisy (abbé de),,Habert (Germain),false,vol_1
Cerone,396,,false,vol_1
Cerone,585,,true,vol_1
Cesalpin,288,,false,vol_1
Cesi (Federico),298,,false,vol_1
Cesi (Federico),472,,true,vol_1
Chabert (le P. Louis),304,,false,vol_1
Chabert (le P. Louis),445,,true,vol_1
Chabert (le P. Louis),446,,true,vol_1
Chaillou (Olivier),xxiii,,false,vol_1
Chaillou (Olivier),xxiv,,false,vol_1
Chaillou (Pierre),105,,false,vol_1
Chambon (l’abbé de),xxxi,,false,vol_1
Chambon (l’abbé de),"xliii, n. 4",,false,vol_1
Chantereau le Febvre (Louis),xli,,false,vol_1
Chapelas,xxxi,,false,vol_1
Chapelas,251,,false,vol_1
Chappelet,153,,false,vol_1
Chappelet,160,,false,vol_1
"Charles Iᵉʳ, duc de Nevers",xxv,,false,vol_1
Charlet (le P. Etienne),xxi,,false,vol_1
Charlet (le P. Etienne),40,,false,vol_1
Charlet (le P. Etienne),197,,false,vol_1
Charpentier (Nicolas),134,,false,vol_1
Charpentier (Nicolas),147,,false,vol_1
Charpentier (Nicolas),168,,false,vol_1
Charron,55,,false,vol_1
Charron,56,,false,vol_1
Charron,70,,false,vol_1
Charron,147,,false,vol_1
Charron,153,,false,vol_1
Charron,156,,false,vol_1
Charron,175,,false,vol_1
Charron,447,,false,vol_1
Chastelet (Daniel Hay du),"xxxi, n. 7",,false,vol_1
Chastellain,xxxi,,false,vol_1
Chastellain,251,,false,vol_1
Chastellier (le P. Jean),xxi,,false,vol_1
Chastellier (le P. Jean),197,,true,vol_1
Chastellier (le P. Jean),202,,false,vol_1
Chastellier (le P. Jean),369,,false,vol_1
Chastellier (le P. Jean),478,,true,vol_1
Chastellier (le P. Jean),480,,true,vol_1
Chasteauneuf (de),,L’Aubespine (Ch. de),false,vol_1
Chastillon (Sʳ de),xxxvii,,false,vol_1
Chastueil (coseigneur de),,Gallaup,false,vol_1
Chateauvilain (comte de),xxix,,false,vol_1
Chateauvilain (comte de),122-123,,false,vol_1
Chateauvilain (comte de),177,,true,vol_1
Chateauvilain (comte de),178,,true,vol_1
Chateauvilain (comte de),179,,true,vol_1
Chavigny (comte de),xxxvi,,false,vol_1
Chemin (du),102,,false,vol_1
Cherbury (Herbert de),"xlvi, n. 2",,false,vol_1
Cherbury (Herbert de),161,,false,vol_1
Cherbury (Herbert de),314,,false,vol_1
Chesne (Michel du),xxxiii,,false,vol_1
Chesne (Nicolas Forest du),xxxv,,false,vol_1
Chorez (Daniel),561,,false,vol_1
"Chouvigny (Claude de), baron de Blot",255,,false,vol_1
Chrisolan (Sᵗ),628,,false,vol_1
Chrysostome (Sᵗ),99,,false,vol_1
Chrysostome (Sᵗ),625,,false,vol_1
Chrysostome (Sᵗ),629,,false,vol_1
Christofle (le prince),xxxv,,false,vol_1
Ciampoli (Giovanni),606,,false,vol_1
Cicéron,46-47,,false,vol_1
Cicéron,88,,false,vol_1
Cicéron,152,,false,vol_1
Cicéron,317,,false,vol_1
Cicéron,382,,false,vol_1
Cicéron,384,,false,vol_1
Cicéron,388,,false,vol_1
Cicéron,394,,false,vol_1
Cinq-arbre (Jean),91,,false,vol_1
Cirinius,553,,false,vol_1
Claro (Jules),12,,false,vol_1
Claves (Etienne de),167,,false,vol_1
Claves (Etienne de),168,,false,vol_1
Claves (Etienne de),326,,false,vol_1
Claves (Etienne de),374,,false,vol_1
Clavius (le P. Cristophhe),xx,,false,vol_1
Clavius (le P. Cristophhe),237,,true,vol_1
Clavius (le P. Cristophhe),241,,false,vol_1
Clavius (le P. Cristophhe),243,,false,vol_1
Clavius (le P. Cristophhe),257,,false,vol_1
Clément (Sᵗ) Alexandrin,100,,true,vol_1
Clément (Sᵗ) Alexandrin,346,,true,vol_1
Clos (du),xxxix,,false,vol_1
Coellius Aurelianus,27,,false,vol_1
Coellius Aurelianus,29,,false,vol_1
Coellius Aurelianus,30,,false,vol_1
Coffier-Ruzé (Ant.),171,,false,vol_1
Coffier-Ruzé (Ant.),172,,false,vol_1
Coffier-Ruzé (Ant.),314,,false,vol_1
Coffier-Ruzé (Ant.),578,,false,vol_1
Coignet (Michel),600,,false,vol_1
Coignet (Michel),618,,false,vol_1
Colletet (Guillaume),xliii,,false,vol_1
Colletet (François),xliii,,false,vol_1
Colombe (Lud. delle),524,,false,vol_1
Colombe (Lud. delle),614,,false,vol_1
Colombelle (François de),xliii,,false,vol_1
Colombière (Sʳ de la),xlii,,false,vol_1
Colomby (Sʳ de),,Cauvigny (Fr. de),false,vol_1
Colomiès,509,,false,vol_1
Colomna (Fabio),218,,true,vol_1
Colomna (Fabio),222,,false,vol_1
Columna (Pietro),233,,false,vol_1
Cominges (Charles de),325,,false,vol_1
Cominges (François de),325,,false,vol_1
Commandin (Frédéric),183,,false,vol_1
Commandin (Frédéric),313,,false,vol_1
Commandin (Frédéric),472,,false,vol_1
Commandin (Frédéric),499,,true,vol_1
Commandin (Frédéric),614,,true,vol_1
Concini,161,,false,vol_1
Condren (le P. Charles de),436,,false,vol_1
Condren (le P. Charles de),605,,false,vol_1
Conimbriens (les),312,,false,vol_1
Conimbriens (les),349,,false,vol_1
Copernic,130-131,,false,vol_1
Copernic,135,,false,vol_1
Copernic,148,,false,vol_1
Copernic,194,,false,vol_1
Copernic,239,,false,vol_1
Copernic,240,,false,vol_1
Copernic,359,,true,vol_1
Copernic,560,,false,vol_1
Cordes (Jean de),xxxii,,false,vol_1
Coresio (Giorgio),524,,false,vol_1
Coresio (Giorgio),614,,false,vol_1
Cornarius,392,,true,vol_1
Cornier (Robert),222,,false,vol_1
Cornier (Robert),235,,true,vol_1
Cornier (Robert),239,,true,vol_1
Cornier (Robert),250,,false,vol_1
Cornier (Robert),256,,false,vol_1
Cornier (Robert),260,,true,vol_1
Cornier (Robert),264,,true,vol_1
Cornier (Robert),266,,true,vol_1
Cornier (Robert),289,,false,vol_1
Cornier (Robert),308,,true,vol_1
Cornier (Robert),311,,true,vol_1
Cornier (Robert),324,,true,vol_1
Cornier (Robert),327,,true,vol_1
Cornier (Robert),332,,true,vol_1
Cornier (Robert),334,,false,vol_1
Cornier (Robert),335,,false,vol_1
Cornier (Robert),350,,true,vol_1
Cornier (Robert),355,,true,vol_1
Cornier (Robert),358,,false,vol_1
Cornier (Robert),369,,false,vol_1
Cornier (Robert),416,,true,vol_1
Cornier (Robert),421,,true,vol_1
Cornier (Robert),425,,false,vol_1
Cornier (Robert),426,,false,vol_1
Cornier (Robert),427,,true,vol_1
Cornier (Robert),430,,true,vol_1
Cornier (Robert),432,,false,vol_1
Cornier (Robert),434,,false,vol_1
Cornier (Robert),485,,true,vol_1
Cornier (Robert),490,,true,vol_1
Cornier (Robert),591,,true,vol_1
Cornier (Robert),595,,false,vol_1
Cornier (Robert),596,,false,vol_1
Cornier (Robert),597,,false,vol_1
Cornier (Robert),610,,true,vol_1
Cornier (Robert),613,,true,vol_1
Cornier (Robert),614,,false,vol_1
Cornuti (Jacques),xxxix,,false,vol_1
Cornuti (Jacques),xliv,,false,vol_1
Corsini (Ottavio),107,,false,vol_1
Cossin,243,,false,vol_1
Coste (le P. Hilarion de),xix,,false,vol_1
Coste (le P. Hilarion de),xxiv,,false,vol_1
Coste (le P. Hilarion de),xxv,,false,vol_1
Coste (le P. Hilarion de),xxvi,,false,vol_1
Coste (le P. Hilarion de),471,,false,vol_1
Coste (le P. Hilarion de),578,,false,vol_1
Coste (le P. Hilarion de),579,,false,vol_1
Costeley (Guillaume),44,,false,vol_1
Costeley (Guillaume),79,,false,vol_1
Courcelles (Sʳ de),460,,false,vol_1
Cousin (V.),399,,false,vol_1
Coutel (Antoine),570,,false,vol_1
Coutel (Antoine),573,,true,vol_1
Coutel (Antoine),578,,false,vol_1
Coutel (Jacques),578,,false,vol_1
Cramoisy (Sébastien),64,,false,vol_1
Cramoisy (Sébastien),124,,false,vol_1
Cramoisy (Sébastien),139,,true,vol_1
Crémone (Gérard de),27,,false,vol_1
Crenius (Thom.),525,,false,vol_1
Crequy (Ch. de),193,,false,vol_1
Crescentio (Bartolomeo),202,,false,vol_1
Crésol (Louis),102,,false,vol_1
Criton (George),xxii,,false,vol_1
Crollius,17,,false,vol_1
Crollius,131,,false,vol_1
Crollius,267,,false,vol_1
Crucius,54,,false,vol_1
Cureau de la Chambre,xxxix,,false,vol_1
Curion (Jean),3,,false,vol_1
Cusa (Nicolas de),130,,false,vol_1
Cusa (Nicolas de),557,,true,vol_1
Cusa (Nicolas de),595,,true,vol_1
Cyprianus,126,,true,vol_1
Cyprius,20,,true,vol_1
Cyrille (Sᵗ),71,,true,vol_1
Damocrates,26,,true,vol_1
Damon de Milet,95,,true,vol_1
Damon de Milet,318,,true,vol_1
Damon de Milet,581,,true,vol_1
Dandinus,345,,true,vol_1
Dati (Carlo),"XLIX, n. 3",,false,vol_1
David,12,,true,vol_1
Davy,356,,true,vol_1
Debeaune (Florimond),XL,,false,vol_1
Debore,558,,true,vol_1
Decker (le P.),106,,false,vol_1
"Delaunay, (le Dʳ)","LV, n. 1",,false,vol_1
Delorme (Marion),XXVIII,,false,vol_1
Démocrite,574,,true,vol_1
Démosthène,88,,true,vol_1
Démosthène,382,,true,vol_1
Démosthène,383,,false,vol_1
Démosthène,384,,false,vol_1
Denys le Petit,106,,false,vol_1
Desargues,XL,,false,vol_1
Desargues,"XLIII, n. 4",,false,vol_1
Desargues,XLVI,,false,vol_1
Desargues,399,,false,vol_1
Desargues,617,,false,vol_1
Desbarreaux,70,,false,vol_1
Descartes,XXI,,true,vol_1
Descartes,XXIX,,true,vol_1
Descartes,XLI,,true,vol_1
Descartes,XLVI,,true,vol_1
Descartes,39,,false,vol_1
Descartes,149,,false,vol_1
Descartes,193,,false,vol_1
Descartes,206,,false,vol_1
Descartes,223,,false,vol_1
Descartes,243,,false,vol_1
Descartes,248-249,,true,vol_1
Descartes,256,,true,vol_1
Descartes,258,,false,vol_1
Descartes,269,,false,vol_1
Descartes,272,,false,vol_1
Descartes,312,,false,vol_1
Descartes,334-335,,true,vol_1
Descartes,349,,false,vol_1
Descartes,357,,false,vol_1
Descartes,358,,false,vol_1
Descartes,397,,true,vol_1
Descartes,401,,false,vol_1
Descartes,404,,false,vol_1
Descartes,414,,false,vol_1
Descartes,416,,false,vol_1
Descartes,418,,false,vol_1
Descartes,420,,false,vol_1
Descartes,423,,false,vol_1
Descartes,424,,false,vol_1
Descartes,425,,false,vol_1
Descartes,426,,false,vol_1
Descartes,429,,true,vol_1
Descartes,430,,true,vol_1
Descartes,432,,false,vol_1
Descartes,434,,false,vol_1
Descartes,435,,false,vol_1
Descartes,436,,false,vol_1
Descartes,492,,false,vol_1
Descartes,516,,false,vol_1
Descartes,524,,false,vol_1
Descartes,556,,false,vol_1
Descartes,606,,false,vol_1
Descartes,613,,true,vol_1
Descartes,618,,false,vol_1
Desperriers,,Perriers,false,vol_1
Desportes (Ph.),80,,false,vol_1
Diaceti (François Cattani da),225,,true,vol_1
Diaceti (famille des Cattani da),122,,false,vol_1
Dictys de Crète,509,,false,vol_1
Digby (le chevalier),XXXVI,,false,vol_1
Dinarche,383,,false,vol_1
Diodati (Elie),XLIII,,false,vol_1
Diodati (Elie),171,,false,vol_1
Diodati (Elie),194,,false,vol_1
Diodati (Elie),435,,false,vol_1
Diodati (Elie),599,,false,vol_1
Diodati (Elie),600,,false,vol_1
Diodati (Elie),606,,false,vol_1
Diodati (Elie),607,,false,vol_1
Diodati (Elie),614,,false,vol_1
Diodati (Elie),615,,false,vol_1
Diodati (Elie),616,,false,vol_1
Diomède,86,,true,vol_1
Diophante,16,,true,vol_1
Diophante,184,,false,vol_1
Dioscoride,6,,false,vol_1
Dioscoride,9,,true,vol_1
Dioscoride,25,,false,vol_1
Dioscoride,26,,true,vol_1
Dioscoride,27,,true,vol_1
Dioscoride,29,,true,vol_1
Dioscoride,522,,true,vol_1
Donatus,35,,true,vol_1
Donatus,94,,true,vol_1
Donatus,564,,true,vol_1
Donaut,XL,,false,vol_1
Doni (Geneviève),122,,false,vol_1
Doni (Jean-Bapt.),107,,false,vol_1
Doni (Jean-Bapt.),248,,false,vol_1
Doni (Jean-Bapt.),437,,true,vol_1
Doni (Jean-Bapt.),439,,true,vol_1
Doni (Jean-Bapt.),603,,true,vol_1
Doni (Jean-Bapt.),604,,true,vol_1
Doni (Louis) d’Attichy,107,,false,vol_1
Doni (Louis) d’Attichy,122,,false,vol_1
Doni (Louis) d’Attichy,437,,false,vol_1
Dounot (Didier),149,,false,vol_1
Dounot (Didier),207,,false,vol_1
Drebbel (Cornelis),132,,false,vol_1
Drebbel (Cornelis),250,,false,vol_1
Drebbel (Cornelis),268,,false,vol_1
Drusius (Jean),62,,false,vol_1
Drusius (Jean),470,,false,vol_1
Drusius (Jean),475,,false,vol_1
Drusius (Jean),509,,false,vol_1
Drusius (Jean),525,,false,vol_1
Drusius (Jean),527,,false,vol_1
Drusius (Jean),536,,false,vol_1
Duliris (le P. Léonard),XXXIII,,false,vol_1
Dupuy (les frères),XXXVIII,,false,vol_1
Dupuy (les frères),44,,false,vol_1
Dupuy (les frères),106,,false,vol_1
Dupuy (les frères),117,,false,vol_1
Dupuy (les frères),132,,false,vol_1
Dupuy (les frères),171,,false,vol_1
Dupuy (les frères),188,,false,vol_1
Dupuy (les frères),213,,false,vol_1
Dupuy (les frères),247,,false,vol_1
Dupuy (les frères),593,,false,vol_1
Dupuy (les frères),600,,false,vol_1
Dupuy (les frères),605,,false,vol_1
Dupuy (les frères),616,,false,vol_1
Dupuy (les frères),617,,false,vol_1
Dupuy (Jacques),38,,true,vol_1
Dupuy (Jacques),586,,true,vol_1
Dupuy (Jacques),609,,false,vol_1
Dupuy (Jacques),619,,false,vol_1
Dupuy (Pierre),141,,false,vol_1
Dupuy (Pierre),379,,false,vol_1
Dupuy (Pierre),620,,false,vol_1
Durant,161,,false,vol_1
Dürer (Albrecht),241,,false,vol_1
Ecchelensis (Abraham),"xxxiv, n. 6",,false,vol_1
Eck de Sulzbach,288,,false,vol_1
Effiat (marquis d’),,Coiffier-Ruzé,false,vol_1
Elci (Arturo d’),614,,true,vol_1
Elea (rabbi),233,,false,vol_1
Elia (rabbi) Levitae,305,,false,vol_1
"Elia (rabbi), F. Mosche de Vidas",305,,false,vol_1
Elmenhorst,36,,false,vol_1
Empédocle,574,,true,vol_1
Epicure,104,,false,vol_1
Epicure,180,,false,vol_1
Epiphane,106,,false,vol_1
Erasme,5,,false,vol_1
Erasme,35,,false,vol_1
Eratosthène,258,,false,vol_1
"Eric, roi de Danemarc",103,,false,vol_1
Errard (Jean),44,,false,vol_1
Escale (de l’),XLI,,false,vol_1
Eschine,88,,true,vol_1
Eschine,89,,false,vol_1
Escoubleau (François d’),305,,false,vol_1
Escoubleau (François d’),306,,false,vol_1
Esdras,391,,true,vol_1
Eson,383,,false,vol_1
Espagnet (d’),XXXVIII,,false,vol_1
Espagnet (d’),148,,false,vol_1
Espagnet (d’),299,,false,vol_1
Espagnet (d’),374,,false,vol_1
Estampes Valençay (le marquis d’),XXXVI,,false,vol_1
Estienne (Henri),599,,false,vol_1
Etioles (Sʳ d’),,Levasseur (Nic.),false,vol_1
Estrées (César d’),XXXI,,false,vol_1
Etten (H. van),236,,false,vol_1
Euclide,16,,true,vol_1
Euclide,96,,false,vol_1
Euclide,132,,false,vol_1
Euclide,187,,false,vol_1
Euclide,195,,false,vol_1
Euclide,318,,false,vol_1
Euclide,320,,false,vol_1
Euclide,398,,false,vol_1
Euclide,457,,false,vol_1
Euclide,458,,false,vol_1
Euclide,473,,false,vol_1
Euclide,496,,false,vol_1
Euclide,499,,true,vol_1
Euclide,500,,true,vol_1
Euclide,501,,true,vol_1
Euclide,502,,false,vol_1
Euclide,580,,false,vol_1
Euclide,583,,true,vol_1
Euclide,584,,true,vol_1
Eudème,27,,true,vol_1
Eudème,472,,false,vol_1
Eugubinus,,Steuco (Aug.),false,vol_1
Eusébie,100,,false,vol_1
Eutocius,206,,false,vol_1
Ezechias,567,,true,vol_1
Ezechias,584,,true,vol_1
Faber (Gregorius),397,,false,vol_1
Faber (Jacobus),,Le Fèvre d’Etaples,false,vol_1
Fabri,,Peiresc,false,vol_1
Fabri (Palamède),,Vallavez,false,vol_1
Fagius (Paulus),534,,true,vol_1
Fancan,314,,false,vol_1
Fare (Sᵗᵉ),160,,false,vol_1
Faron (Sᵗ),160,,false,vol_1
Faulhaber,149,,false,vol_1
Faulhaber,243,,false,vol_1
Faulhaber,258,,false,vol_1
Faur (du),80,,false,vol_1
Faur (Henri du),,Pibrac,false,vol_1
Faure,507,,true,vol_1
Faure,509,,true,vol_1
Fermat (de),XXXVIII,,false,vol_1
Fermat (de),"XLIII, n. 4",,false,vol_1
Fermat (de),L,,false,vol_1
Fernel (Jean),30,,false,vol_1
Ferrier (Jean),420,,false,vol_1
Ferrier (Jean),425,,false,vol_1
Ferrier (Jean),434,,false,vol_1
Ferrier (Jean),516,,false,vol_1
Ferrier (Jean),601,,false,vol_1
Ferrier (Jean),617,,false,vol_1
Ferrier (Jean),618,,false,vol_1
Ferrier (Jérémie),314,,false,vol_1
Festus,33,,true,vol_1
Festus,94,,false,vol_1
Fèvre (Jacques le) d’Etaples,,Le Fèvre,false,vol_1
Ficinus (Marsilius),52,,false,vol_1
Ficinus (Marsilius),392,,true,vol_1
Ficinus (Marsilius),399,,false,vol_1
Filelfo (Fr.),472,,false,vol_1
Filleau (le P.),203,,false,vol_1
Finée (Oronce),132,,false,vol_1
Finée (Oronce),241,,false,vol_1
Finée (Oronce),257,,false,vol_1
Finée (Oronce),285,,false,vol_1
Finée (Oronce),331,,false,vol_1
Flaccius Illyricus,55,,false,vol_1
Flamel (Nicolas),287,,false,vol_1
Flaminius ou Flaminius Parrhisius,,La Noue (le P. Fr. de),false,vol_1
Florisz (Jacob),600,,false,vol_1
Fluctibus (de),,Fludd,false,vol_1
Fludd (Robert),37,,false,vol_1
Fludd (Robert),38,,false,vol_1
Fludd (Robert),42-43,,false,vol_1
Fludd (Robert),61-62,,true,vol_1
Fludd (Robert),70,,false,vol_1
Fludd (Robert),131,,false,vol_1
Fludd (Robert),230,,true,vol_1
Fludd (Robert),286,,false,vol_1
Fludd (Robert),399,,false,vol_1
Fogliani,222,,false,vol_1
Fogliani,571,,false,vol_1
Fogliani,572,,false,vol_1
"Foix (Fr. de), comte de Candale, évêque d’Aire",247,,false,vol_1
"Foix (Fr. de), comte de Candale, évêque d’Aire",248,,false,vol_1
"Foix (Fr. de), comte de Candale, évêque d’Aire",295,,false,vol_1
"Foix (Fr. de), comte de Candale, évêque d’Aire",300,,false,vol_1
"Foix (Fr. de), comte de Candale, évêque d’Aire",327,,false,vol_1
"Foix (Fr. de), comte de Candale, évêque d’Aire",353,,true,vol_1
"Foix (Fr. de), comte de Candale, évêque d’Aire",499,,true,vol_1
"Foix (Fr. de), comte de Candale, évêque d’Aire",500,,false,vol_1
Fonseca,xx,,false,vol_1
Fontanier (Jehan),112,,false,vol_1
Fontanier (Jehan),153,,false,vol_1
Forcadel,16,,false,vol_1
Forcadel,614,,true,vol_1
Forget (Marie),578,,false,vol_1
Foscarini,616,,false,vol_1
Fournier (le P. George),214,,false,vol_1
Fournier (le P. George),243,,false,vol_1
Fracastoro,17,,false,vol_1
Fracastoro,22,,true,vol_1
Fracastoro,193,,false,vol_1
Fracastoro,194,,false,vol_1
Fracastoro,216,,true,vol_1
Fracastoro,349,,false,vol_1
François (St) de Paule,xx,,false,vol_1
François (St) de Paule,66,,false,vol_1
François (St) de Paule,97-98,,false,vol_1
François (St) de Paule,105,,false,vol_1
François (St) de Paule,124,,false,vol_1
François (St) de Paule,441,,true,vol_1
"François Ier, roi de France",111,,false,vol_1
François (le P. Jean) Minime,281,,false,vol_1
François (le P. Jean) Minime,287,,false,vol_1
François (le P. Jean) Minime,322,,false,vol_1
François (le P. Jean) Minime,360,,false,vol_1
François (le P. Jean) Minime,368,,false,vol_1
François (le P. Jean) Minime,369,,false,vol_1
François (le P. Jean) Minime,376,,false,vol_1
François (le P. Jean) Minime,396,,false,vol_1
François (le P. Jean) Minime,440,,true,vol_1
François (le P. Jean) Minime,446,,false,vol_1
François (le P. Jean) Minime,448,,true,vol_1
François (le P. Jean) Minime,454,,true,vol_1
François (le P. Jean) Minime,484,,false,vol_1
François (le P. Jean) Minime,510,,false,vol_1
François (le P. Jean) Minime,514,,true,vol_1
François (le P. Jean) Minime,537,,false,vol_1
François (le P. Jean) Minime,541,,true,vol_1
François (le P. Jean) Minime,632,,false,vol_1
François (le P. Jean) Minime,638,,false,vol_1
"François (le P. Jean), Jésuite",xxx,,false,vol_1
Francowitz (Mathias),55,,false,vol_1
Frémart,xxxiii,,false,vol_1
Frémiot (André),xxxiv,,false,vol_1
Frenicle (Messieurs),xliii,,false,vol_1
Frenicle (Messieurs),xlix,,false,vol_1
Frey (J.-C.),231,,false,vol_1
Frey (J.-C.),233,,false,vol_1
Frizon (Pierre),xxxi,,false,vol_1
Frunechon,222,,false,vol_1
Frunechon,239,,false,vol_1
Frunechon,610,,true,vol_1
Furtenbach,240,,false,vol_1
Gaffarel (Jacques),"LIII, n. 1",,false,vol_1
Gaffarel (Jacques),142,,false,vol_1
Gaffarel (Jacques),168,,false,vol_1
Gaffarel (Jacques),224,,true,vol_1
Gaffarel (Jacques),232,,false,vol_1
Gaffarel (Jacques),233,,false,vol_1
Gaffarel (Jacques),234,,false,vol_1
Gaffarel (Jacques),303,,false,vol_1
Gaffarel (Jacques),304,,false,vol_1
Gaffarel (Jacques),306,,false,vol_1
Gaffarel (Jacques),307,,false,vol_1
Gaffarel (Jacques),326,,false,vol_1
Gaffarel (Jacques),463,,true,vol_1
Gaffarel (Jacques),483,,false,vol_1
Gafor (Fr.),386,,true,vol_1
Gafor (Fr.),387,,true,vol_1
Gafor (Fr.),389,,true,vol_1
Gafor (Fr.),396,,true,vol_1
Gafor (Fr.),580,,true,vol_1
Gafurius,,Gafor,false,vol_1
Gaigñères (Roger),XL,,false,vol_1
Galatin (Pierre),142,,false,vol_1
Galatin (Pierre),229,,false,vol_1
Galatin (Pierre),233,,false,vol_1
Galien,9,,true,vol_1
Galien,14,,true,vol_1
Galien,15,,false,vol_1
Galien,23,,false,vol_1
Galien,24,,false,vol_1
Galien,26,,false,vol_1
Galien,27,,false,vol_1
Galien,28,,false,vol_1
Galien,29,,false,vol_1
Galien,30,,false,vol_1
Galien,71,,false,vol_1
Galien,78,,false,vol_1
Galien,95,,false,vol_1
Galien,288,,false,vol_1
Galien,318,,true,vol_1
Galien,454,,true,vol_1
Galien,581,,true,vol_1
Galilei (Galileo),"XLVI, n. 3",,false,vol_1
Galilei (Galileo),64,,false,vol_1
Galilei (Galileo),122,,false,vol_1
Galilei (Galileo),131,,false,vol_1
Galilei (Galileo),134,,false,vol_1
Galilei (Galileo),148,,false,vol_1
Galilei (Galileo),194-195,,false,vol_1
Galilei (Galileo),240,,false,vol_1
Galilei (Galileo),243,,false,vol_1
Galilei (Galileo),244,,false,vol_1
Galilei (Galileo),249,,false,vol_1
Galilei (Galileo),266,,false,vol_1
Galilei (Galileo),298,,false,vol_1
Galilei (Galileo),300,,false,vol_1
Galilei (Galileo),332,,false,vol_1
Galilei (Galileo),349,,false,vol_1
Galilei (Galileo),359,,false,vol_1
Galilei (Galileo),422,,false,vol_1
Galilei (Galileo),435,,false,vol_1
Galilei (Galileo),461,,false,vol_1
Galilei (Galileo),523,,false,vol_1
Galilei (Galileo),524,,false,vol_1
Galilei (Galileo),556,,false,vol_1
Galilei (Galileo),560,,false,vol_1
Galilei (Galileo),594,,true,vol_1
Galilei (Galileo),596,,false,vol_1
Galilei (Galileo),597,,false,vol_1
Galilei (Galileo),599,,false,vol_1
Galilei (Galileo),600,,false,vol_1
Galilei (Galileo),603,,true,vol_1
Galilei (Galileo),603,,false,vol_1
Galilei (Galileo),605,,false,vol_1
Galilei (Galileo),606,,false,vol_1
Galilei (Galileo),607,,false,vol_1
Galilei (Galileo),611,,true,vol_1
Galilei (Galileo),612,,true,vol_1
Galilei (Galileo),613,,true,vol_1
Galilei (Galileo),614,,false,vol_1
Galilei (Galileo),615,,false,vol_1
Galilei (Galileo),616,,false,vol_1
Galilei (Vincenzio),73,,false,vol_1
Galilei (Vincenzio),81,,false,vol_1
Galilei (Vincenzio),203,,false,vol_1
Galilei (Vincenzio),396,,false,vol_1
Galilei (Vincenzio),489,,true,vol_1
Galilei (Vincenzio),571,,false,vol_1
Galilei (Vincenzio),612,,true,vol_1
"Gallaup (Jean), coseigneur de Chastueil",234,,false,vol_1
Gamaches (Philippe de),xxii,,false,vol_1
Gamma (Vasco Louis de),xxxvi,,false,vol_1
Garasse (le P.),112,,false,vol_1
Garasse (le P.),134,,false,vol_1
Garasse (le P.),148,,false,vol_1
Garasse (le P.),153,,true,vol_1
Garasse (le P.),160,,false,vol_1
